session_key,driver_number,position,date
9213,20,17,2023-10-22 20:25:33.283000+00:00
9213,14,10,2023-10-22 20:25:36.861000+00:00
9213,18,9,2023-10-22 20:25:36.861000+00:00
9213,4,3,2023-10-22 20:25:59.611000+00:00
9213,44,2,2023-10-22 20:25:59.611000+00:00
9213,22,10,2023-10-22 20:26:16.688000+00:00
9213,14,11,2023-10-22 20:26:16.688000+00:00
9213,23,11,2023-10-22 20:28:32.795000+00:00
9213,14,12,2023-10-22 20:28:32.795000+00:00
9213,27,12,2023-10-22 20:28:38.280000+00:00
9213,14,13,2023-10-22 20:28:38.280000+00:00
9213,16,5,2023-10-22 20:28:39.936000+00:00
9213,55,4,2023-10-22 20:28:39.936000+00:00
9213,2,13,2023-10-22 20:28:41.108000+00:00
9213,14,14,2023-10-22 20:28:41.108000+00:00
9213,77,14,2023-10-22 20:28:50.030000+00:00
9213,14,15,2023-10-22 20:28:50.030000+00:00
9213,24,15,2023-10-22 20:28:55.233000+00:00
9213,14,16,2023-10-22 20:28:55.233000+00:00
9213,20,16,2023-10-22 20:28:56.904000+00:00
9213,14,17,2023-10-22 20:28:56.904000+00:00
9213,3,17,2023-10-22 20:29:07.748000+00:00
9213,14,18,2023-10-22 20:29:07.748000+00:00
9213,16,6,2023-10-22 20:32:52.728000+00:00
9213,11,5,2023-10-22 20:32:52.728000+00:00
9213,2,12,2023-10-22 20:33:06.837000+00:00
9213,27,13,2023-10-22 20:33:06.837000+00:00
9181,16,1,2023-10-29 19:01:05.840000+00:00
9181,55,2,2023-10-29 19:01:05.840000+00:00
9181,1,3,2023-10-29 19:01:05.840000+00:00
9181,3,4,2023-10-29 19:01:05.840000+00:00
9181,11,5,2023-10-29 19:01:05.840000+00:00
9181,44,6,2023-10-29 19:01:05.840000+00:00
9181,81,7,2023-10-29 19:01:05.840000+00:00
9181,63,8,2023-10-29 19:01:05.840000+00:00
9181,77,9,2023-10-29 19:01:05.840000+00:00
9181,24,10,2023-10-29 19:01:05.840000+00:00
9181,10,11,2023-10-29 19:01:05.840000+00:00
9181,27,12,2023-10-29 19:01:05.840000+00:00
9181,14,13,2023-10-29 19:01:05.840000+00:00
9181,23,14,2023-10-29 19:01:05.840000+00:00
9181,31,15,2023-10-29 19:01:05.840000+00:00
9181,20,16,2023-10-29 19:01:05.840000+00:00
9181,4,17,2023-10-29 19:01:05.840000+00:00
9181,22,18,2023-10-29 19:01:05.840000+00:00
9181,2,19,2023-10-29 19:01:05.840000+00:00
9181,18,20,2023-10-29 19:01:05.840000+00:00
9181,55,3,2023-10-29 20:03:27.008000+00:00
9181,1,2,2023-10-29 20:03:27.008000+00:00
9181,3,5,2023-10-29 20:03:27.212000+00:00
9181,11,4,2023-10-29 20:03:27.212000+00:00
9181,27,13,2023-10-29 20:03:28.290000+00:00
9181,14,12,2023-10-29 20:03:28.290000+00:00
9181,31,16,2023-10-29 20:03:28.649000+00:00
9181,20,15,2023-10-29 20:03:28.649000+00:00
9181,16,2,2023-10-29 20:03:31.836000+00:00
9181,1,1,2023-10-29 20:03:31.836000+00:00
9181,3,4,2023-10-29 20:03:31.993000+00:00
9181,11,5,2023-10-29 20:03:31.993000+00:00
9181,11,6,2023-10-29 20:03:32.102000+00:00
9181,44,5,2023-10-29 20:03:32.102000+00:00
9181,55,4,2023-10-29 20:03:32.118000+00:00
9181,3,5,2023-10-29 20:03:32.118000+00:00
9181,11,3,2023-10-29 20:03:32.118000+00:00
9181,44,6,2023-10-29 20:03:32.118000+00:00
9181,77,10,2023-10-29 20:03:32.446000+00:00
9181,24,9,2023-10-29 20:03:32.446000+00:00
9181,4,18,2023-10-29 20:03:33.133000+00:00
9181,22,17,2023-10-29 20:03:33.133000+00:00
9181,16,3,2023-10-29 20:03:33.961000+00:00
9181,1,2,2023-10-29 20:03:33.961000+00:00
9181,11,1,2023-10-29 20:03:33.961000+00:00
9181,16,2,2023-10-29 20:03:34.008000+00:00
9181,1,3,2023-10-29 20:03:34.008000+00:00
9181,3,6,2023-10-29 20:03:34.586000+00:00
9181,44,5,2023-10-29 20:03:34.586000+00:00
9181,10,12,2023-10-29 20:03:35.446000+00:00
9181,27,11,2023-10-29 20:03:35.446000+00:00
9181,14,13,2023-10-29 20:03:35.446000+00:00
9181,16,1,2023-10-29 20:03:40.289000+00:00
9181,11,2,2023-10-29 20:03:40.289000+00:00
9181,1,2,2023-10-29 20:03:40.789000+00:00
9181,11,3,2023-10-29 20:03:40.789000+00:00
9181,55,3,2023-10-29 20:03:41.649000+00:00
9181,11,4,2023-10-29 20:03:41.649000+00:00
9181,3,4,2023-10-29 20:03:42.039000+00:00
9181,11,5,2023-10-29 20:03:42.039000+00:00
9181,44,6,2023-10-29 20:03:42.039000+00:00
9181,11,6,2023-10-29 20:03:42.133000+00:00
9181,44,5,2023-10-29 20:03:42.133000+00:00
9181,11,7,2023-10-29 20:03:42.446000+00:00
9181,81,8,2023-10-29 20:03:42.446000+00:00
9181,63,6,2023-10-29 20:03:42.446000+00:00
9181,11,8,2023-10-29 20:03:42.836000+00:00
9181,81,7,2023-10-29 20:03:42.836000+00:00
9181,11,9,2023-10-29 20:03:42.868000+00:00
9181,77,11,2023-10-29 20:03:42.868000+00:00
9181,24,10,2023-10-29 20:03:42.868000+00:00
9181,27,8,2023-10-29 20:03:42.868000+00:00
9181,11,10,2023-10-29 20:03:43.243000+00:00
9181,24,9,2023-10-29 20:03:43.243000+00:00
9181,11,11,2023-10-29 20:03:43.274000+00:00
9181,77,12,2023-10-29 20:03:43.274000+00:00
9181,10,10,2023-10-29 20:03:43.274000+00:00
9181,11,12,2023-10-29 20:03:43.524000+00:00
9181,77,11,2023-10-29 20:03:43.524000+00:00
9181,11,13,2023-10-29 20:03:43.633000+00:00
9181,14,14,2023-10-29 20:03:43.633000+00:00
9181,23,12,2023-10-29 20:03:43.633000+00:00
9181,11,14,2023-10-29 20:03:44.024000+00:00
9181,14,13,2023-10-29 20:03:44.024000+00:00
9181,11,15,2023-10-29 20:03:44.164000+00:00
9181,20,14,2023-10-29 20:03:44.164000+00:00
9181,11,16,2023-10-29 20:03:44.211000+00:00
9181,31,17,2023-10-29 20:03:44.211000+00:00
9181,22,15,2023-10-29 20:03:44.211000+00:00
9181,11,17,2023-10-29 20:03:44.524000+00:00
9181,31,16,2023-10-29 20:03:44.524000+00:00
9181,11,18,2023-10-29 20:03:44.649000+00:00
9181,4,17,2023-10-29 20:03:44.649000+00:00
9181,11,19,2023-10-29 20:03:44.946000+00:00
9181,2,18,2023-10-29 20:03:44.946000+00:00
9181,3,5,2023-10-29 20:03:45.852000+00:00
9181,44,4,2023-10-29 20:03:45.852000+00:00
9181,16,2,2023-10-29 20:03:47.289000+00:00
9181,1,1,2023-10-29 20:03:47.289000+00:00
9181,11,20,2023-10-29 20:03:48.477000+00:00
9181,31,17,2023-10-29 20:03:48.477000+00:00
9181,4,16,2023-10-29 20:03:48.477000+00:00
9181,18,19,2023-10-29 20:03:48.477000+00:00
9181,31,18,2023-10-29 20:03:51.836000+00:00
9181,2,17,2023-10-29 20:03:51.836000+00:00
9181,24,10,2023-10-29 20:03:53.070000+00:00
9181,10,9,2023-10-29 20:03:53.070000+00:00
9181,14,14,2023-10-29 20:03:54.055000+00:00
9181,20,13,2023-10-29 20:03:54.055000+00:00
9181,3,4,2023-10-29 20:03:54.117000+00:00
9181,44,5,2023-10-29 20:03:54.117000+00:00
9181,81,8,2023-10-29 20:03:54.977000+00:00
9181,27,7,2023-10-29 20:03:54.977000+00:00
9181,77,12,2023-10-29 20:03:55.945000+00:00
9181,23,11,2023-10-29 20:03:55.945000+00:00
9181,81,7,2023-10-29 20:04:02.711000+00:00
9181,27,8,2023-10-29 20:04:02.711000+00:00
9181,81,6,2023-10-29 20:04:29.929000+00:00
9181,63,7,2023-10-29 20:04:29.929000+00:00
9181,14,15,2023-10-29 20:05:23.006000+00:00
9181,22,14,2023-10-29 20:05:23.006000+00:00
9181,14,14,2023-10-29 20:05:23.022000+00:00
9181,22,15,2023-10-29 20:05:23.022000+00:00
9181,14,15,2023-10-29 20:05:25.147000+00:00
9181,22,14,2023-10-29 20:05:25.147000+00:00
9181,14,15,2023-10-29 20:06:31.146000+00:00
9181,4,16,2023-10-29 20:06:31.146000+00:00
9181,14,16,2023-10-29 20:06:33.333000+00:00
9181,4,15,2023-10-29 20:06:33.333000+00:00
9181,31,19,2023-10-29 20:06:34.786000+00:00
9181,18,18,2023-10-29 20:06:34.786000+00:00
9181,14,17,2023-10-29 20:12:41.733000+00:00
9181,2,16,2023-10-29 20:12:41.733000+00:00
9181,20,14,2023-10-29 20:13:55.794000+00:00
9181,22,13,2023-10-29 20:13:55.794000+00:00
9181,20,13,2023-10-29 20:14:06.075000+00:00
9181,22,14,2023-10-29 20:14:06.075000+00:00
9181,4,14,2023-10-29 20:16:35.120000+00:00
9181,22,15,2023-10-29 20:16:35.120000+00:00
9181,22,16,2023-10-29 20:16:36.182000+00:00
9181,2,15,2023-10-29 20:16:36.182000+00:00
9181,14,16,2023-10-29 20:16:37.229000+00:00
9181,22,17,2023-10-29 20:16:37.229000+00:00
9181,22,18,2023-10-29 20:16:42.151000+00:00
9181,18,17,2023-10-29 20:16:42.151000+00:00
9181,31,18,2023-10-29 20:16:42.932000+00:00
9181,22,19,2023-10-29 20:16:42.932000+00:00
9181,3,5,2023-10-29 20:17:57.368000+00:00
9181,44,4,2023-10-29 20:17:57.368000+00:00
9181,14,17,2023-10-29 20:18:31.602000+00:00
9181,18,16,2023-10-29 20:18:31.602000+00:00
9181,4,15,2023-10-29 20:19:25.413000+00:00
9181,2,14,2023-10-29 20:19:25.413000+00:00
9181,4,16,2023-10-29 20:19:31.429000+00:00
9181,18,15,2023-10-29 20:19:31.429000+00:00
9181,14,16,2023-10-29 20:19:32.476000+00:00
9181,4,17,2023-10-29 20:19:32.476000+00:00
9181,31,17,2023-10-29 20:19:33.085000+00:00
9181,4,18,2023-10-29 20:19:33.085000+00:00
9181,24,11,2023-10-29 20:23:56.049000+00:00
9181,23,10,2023-10-29 20:23:56.049000+00:00
9181,16,1,2023-10-29 20:30:19.214000+00:00
9181,1,2,2023-10-29 20:30:19.214000+00:00
9181,55,2,2023-10-29 20:30:24.261000+00:00
9181,1,3,2023-10-29 20:30:24.261000+00:00
9181,1,4,2023-10-29 20:30:24.886000+00:00
9181,44,3,2023-10-29 20:30:24.886000+00:00
9181,1,5,2023-10-29 20:30:28.136000+00:00
9181,3,4,2023-10-29 20:30:28.136000+00:00
9181,1,6,2023-10-29 20:30:30.636000+00:00
9181,81,5,2023-10-29 20:30:30.636000+00:00
9181,1,7,2023-10-29 20:30:32.480000+00:00
9181,63,6,2023-10-29 20:30:32.480000+00:00
9181,1,6,2023-10-29 20:33:29.961000+00:00
9181,63,7,2023-10-29 20:33:29.961000+00:00
9181,77,11,2023-10-29 20:33:35.274000+00:00
9181,24,12,2023-10-29 20:33:35.274000+00:00
9181,24,13,2023-10-29 20:33:37.336000+00:00
9181,20,12,2023-10-29 20:33:37.336000+00:00
9181,24,14,2023-10-29 20:33:42.211000+00:00
9181,2,13,2023-10-29 20:33:42.211000+00:00
9181,24,15,2023-10-29 20:33:43.742000+00:00
9181,18,14,2023-10-29 20:33:43.742000+00:00
9181,24,16,2023-10-29 20:33:46.976000+00:00
9181,14,15,2023-10-29 20:33:46.976000+00:00
9181,24,17,2023-10-29 20:33:47.695000+00:00
