session_key,driver_number,position,number_of_laps,duration,gap_to_leader,gap_to_leader_raw,dnf,dns,dsq
9078,44,6,57,5309.49,51.249,51.249,False,False,False
9078,16,7,57,5311.229,52.988,52.988,False,False,False
9078,10,8,57,5313.911,55.67,55.67,False,False,False
9078,31,9,57,5316.364,58.123,58.123,False,False,False
9078,20,10,57,5321.186,62.945,62.945,False,False,False
9078,22,11,57,5322.55,64.309,64.309,False,False,False
9078,18,12,57,5322.995,64.754,64.754,False,False,False
9078,77,13,57,5329.878,71.637,71.637,False,False,False
9078,23,14,57,5331.102,72.861,72.861,False,False,False
9078,27,15,57,5333.191,74.95,74.95,False,False,False
9078,24,16,57,5336.681,78.44,78.44,False,False,False
9078,4,17,57,5345.958,87.717,87.717,False,False,False
9078,21,18,57,5347.19,88.949,88.949,False,False,False
9078,81,19,56,,,+1 LAP,False,False,False
9078,2,20,56,,,+1 LAP,False,False,False
9087,55,1,26,73.372,0.0,0,False,False,False
9087,14,2,28,73.71,0.338,0.338,False,False,False
9087,44,3,27,74.035,0.663,0.663,False,False,False
9087,11,4,27,74.038,0.666,0.666,False,False,False
9087,16,5,24,74.093,0.721,0.721,False,False,False
9087,1,6,26,74.244,0.872,0.872,False,False,False
9087,4,7,25,74.467,1.095,1.095,False,False,False
9087,31,8,29,74.585,1.213,1.213,False,False,False
9087,18,9,28,74.653,1.281,1.281,False,False,False
9087,23,10,32,74.666,1.294,1.294,False,False,False
9087,77,11,29,74.718,1.346,1.346,False,False,False
9087,20,12,29,74.725,1.353,1.353,False,False,False
9087,22,13,29,74.82,1.448,1.448,False,False,False
9087,10,14,30,74.866,1.494,1.494,False,False,False
9087,63,15,24,75.066,1.694,1.694,False,False,False
9087,21,16,33,75.083,1.711,1.711,False,False,False
9087,81,17,32,75.192,1.82,1.82,False,False,False
9087,2,18,30,75.557,2.185,2.185,False,False,False
9087,24,19,25,75.684,2.312,2.312,False,False,False
9087,27,20,17,75.785,2.413,2.413,False,False,False
9088,1,1,30,72.462,0.0,0,False,False,False
9088,16,2,33,72.527,0.065,0.065,False,False,False
9088,55,3,22,72.569,0.107,0.107,False,False,False
9088,14,4,32,72.682,0.22,0.22,False,False,False
9088,4,5,18,72.906,0.444,0.444,False,False,False
9088,44,6,29,72.96,0.498,0.498,False,False,False
9088,11,7,30,72.991,0.529,0.529,False,False,False
9088,77,8,33,73.05,0.588,0.588,False,False,False
9088,10,9,28,73.089,0.627,0.627,False,False,False
9088,31,10,30,73.162,0.7,0.7,False,False,False
9088,18,11,31,73.185,0.723,0.723,False,False,False
9088,63,12,32,73.191,0.729,0.729,False,False,False
9088,24,13,32,73.354,0.892,0.892,False,False,False
9088,20,14,28,73.457,0.995,0.995,False,False,False
9088,27,15,33,73.52,1.058,1.058,False,False,False
9088,22,16,22,73.641,1.179,1.179,False,False,False
9088,21,17,34,73.663,1.201,1.201,False,False,False
9088,81,18,30,73.673,1.211,1.211,False,False,False
9088,23,19,10,74.217,1.755,1.755,False,False,False
9088,2,20,33,74.238,1.776,1.776,False,False,False
9089,1,1,19,72.776,0.0,0,False,False,False
9089,11,2,24,72.849,0.073,0.073,False,False,False
9089,18,3,20,72.942,0.166,0.166,False,False,False
9089,55,4,20,73.261,0.485,0.485,False,False,False
9089,4,5,21,73.396,0.62,0.62,False,False,False
9089,10,6,24,73.453,0.677,0.677,False,False,False
9089,16,7,19,73.475,0.699,0.699,False,False,False
9089,44,8,17,73.486,0.71,0.71,False,False,False
9089,31,9,18,73.496,0.72,0.72,False,False,False
9089,77,10,20,73.521,0.745,0.745,False,False,False
9089,63,11,18,73.59,0.814,0.814,False,False,False
9089,20,12,13,73.624,0.848,0.848,False,False,False
9089,27,13,16,73.65,0.874,0.874,False,False,False
9089,14,14,18,73.697,0.921,0.921,False,False,False
9089,22,15,21,73.738,0.962,0.962,False,False,False
9089,24,16,20,73.772,0.996,0.996,False,False,False
9089,2,17,19,73.851,1.075,1.075,False,False,False
9089,23,18,23,73.93,1.154,1.154,False,False,False
9089,81,19,18,73.998,1.222,1.222,False,False,False
9089,21,20,24,74.187,1.411,1.411,False,False,False
9090,1,1,30,,0.0,0.0,False,False,False
9090,14,2,25,,0.084,0.084,False,False,False
9090,16,3,26,,0.106,0.106,False,False,False
9090,31,4,26,,0.188,0.188,False,False,False
9090,55,5,28,,0.265,0.265,False,False,False
9090,44,6,30,,0.36,0.36,False,False,False
9090,10,7,25,,0.568,0.568,False,False,False
9090,63,8,29,,0.599,0.599,False,False,False
9090,22,9,29,,0.717,0.717,False,False,False
9090,4,10,23,,0.889,0.889,False,False,False
9090,81,11,22,,0.487,0.487,False,False,False
9090,21,12,20,,0.52,0.52,False,False,False
9090,23,13,19,,0.619,0.619,False,False,False
9090,18,14,19,,0.715,0.715,False,False,False
9090,77,15,22,,0.717,0.717,False,False,False
9090,2,16,13,,0.727,0.727,False,False,False
9090,20,17,9,,0.884,0.884,False,False,False
9090,27,18,8,,0.893,0.893,False,False,False
9090,24,19,13,,1.137,1.137,False,False,False
9090,11,20,4,,1.464,1.464,False,False,False
9094,1,1,78,6531.98,0.0,0,False,False,False
9094,14,2,78,6559.901,27.921,27.921,False,False,False
9094,31,3,78,6568.97,36.99,36.99,False,False,False
9094,44,4,78,6571.042,39.062,39.062,False,False,False
9094,63,5,78,6588.264,56.284,56.284,False,False,False
9094,16,6,78,6593.87,61.89,61.89,False,False,False
9094,10,7,78,6594.342,62.362,62.362,False,False,False
9094,55,8,78,6595.371,63.391,63.391,False,False,False
9094,4,9,77,,,+1 LAP,False,False,False
9094,81,10,77,,,+1 LAP,False,False,False
9094,77,11,77,,,+1 LAP,False,False,False
9094,21,12,77,,,+1 LAP,False,False,False
9094,24,13,77,,,+1 LAP,False,False,False
9094,23,14,77,,,+1 LAP,False,False,False
9094,22,15,76,,,+2 LAPS,False,False,False
9094,11,16,76,,,+2 LAPS,False,False,False
9094,27,17,76,,,+2 LAPS,False,False,False
9094,2,18,76,,,+2 LAPS,False,False,False
9094,20,19,70,,,,True,False,False
9094,18,,53,,,,True,False,False
9095,1,1,32,74.606,0.0,0,False,False,False
9095,11,2,32,75.374,0.768,0.768,False,False,False
9095,31,3,28,75.418,0.812,0.812,False,False,False
9095,21,4,27,75.504,0.898,0.898,False,False,False
9095,10,5,27,75.545,0.939,0.939,False,False,False
9095,14,6,24,75.547,0.941,0.941,False,False,False
9095,20,7,22,75.689,1.083,1.083,False,False,False
9095,16,8,28,75.694,1.088,1.088,False,False,False
9095,55,9,27,75.726,1.12,1.12,False,False,False
9095,63,10,32,75.753,1.147,1.147,False,False,False
9095,4,11,25,75.783,1.177,1.177,False,False,False
9095,44,12,29,75.845,1.239,1.239,False,False,False
9095,24,13,24,75.906,1.3,1.3,False,False,False
9095,22,14,27,75.915,1.309,1.309,False,False,False
9095,18,15,25,75.939,1.333,1.333,False,False,False
9095,77,16,24,75.978,1.372,1.372,False,False,False
9095,81,17,26,76.353,1.747,1.747,False,False,False
9095,27,18,28,76.461,1.855,1.855,False,False,False
9095,2,19,30,76.506,1.9,1.9,False,False,False
9095,23,20,28,76.63,2.024,2.024,False,False,False
9096,1,1,34,73.907,0.0,0,False,False,False
9096,14,2,30,74.077,0.17,0.17,False,False,False
9096,27,3,31,74.177,0.27,0.27,False,False,False
9096,11,4,30,74.219,0.312,0.312,False,False,False
9096,31,5,30,74.242,0.335,0.335,False,False,False
9096,16,6,32,74.246,0.339,0.339,False,False,False
9096,55,7,32,74.274,0.367,0.367,False,False,False
9096,63,8,31,74.392,0.485,0.485,False,False,False
9096,77,9,32,74.448,0.541,0.541,False,False,False
9096,10,10,29,74.457,0.55,0.55,False,False,False
9096,44,11,31,74.549,0.642,0.642,False,False,False
9096,81,12,30,74.583,0.676,0.676,False,False,False
9096,24,13,29,74.585,0.678,0.678,False,False,False
9096,4,14,30,74.694,0.787,0.787,False,False,False
9096,20,15,24,74.713,0.806,0.806,False,False,False
9096,21,16,33,74.785,0.878,0.878,False,False,False
9096,22,17,34,74.84,0.933,0.933,False,False,False
9096,18,18,31,75.01,1.103,1.103,False,False,False
9096,23,19,32,75.056,1.149,1.149,False,False,False
9096,2,20,33,75.415,1.508,1.508,False,False,False
9097,1,1,14,73.664,0.0,0,False,False,False
9097,11,2,14,73.914,0.25,0.25,False,False,False
9097,44,3,9,74.072,0.408,0.408,False,False,False
9097,55,4,20,74.24,0.576,0.576,False,False,False
9097,14,5,14,74.264,0.6,0.6,False,False,False
9097,63,6,16,74.278,0.614,0.614,False,False,False
9097,16,7,18,74.353,0.689,0.689,False,False,False
9097,77,8,15,74.36,0.696,0.696,False,False,False
9097,22,9,16,74.659,0.995,0.995,False,False,False
9097,4,10,20,74.681,1.017,1.017,False,False,False
9097,24,11,15,74.681,1.017,1.017,False,False,False
9097,21,12,18,74.693,1.029,1.029,False,False,False
9097,18,13,14,74.756,1.092,1.092,False,False,False
9097,27,14,12,74.988,1.324,1.324,False,False,False
9097,81,15,17,75.105,1.441,1.441,False,False,False
9097,31,16,15,75.266,1.602,1.602,False,False,False
9097,20,17,12,75.534,1.87,1.87,False,False,False
9097,10,18,14,75.841,2.177,2.177,False,False,False
9097,23,19,13,75.851,2.187,2.187,False,False,False
9097,2,20,5,76.529,2.865,2.865,False,False,False
9098,1,1,20,,0.0,0.0,False,False,False
9098,55,2,22,,0.462,0.462,False,False,False
9098,4,3,22,,0.52,0.52,False,False,False
9098,10,4,21,,0.544,0.544,False,False,False
9098,44,5,23,,0.546,0.546,False,False,False
9098,18,6,23,,0.722,0.722,False,False,False
9098,31,7,21,,0.811,0.811,False,False,False
9098,27,8,18,,0.957,0.957,False,False,False
9098,14,9,18,,1.235,1.235,False,False,False
9098,81,10,20,,1.41,1.41,False,False,False
9098,11,11,17,,0.574,0.574,False,False,False
9098,63,12,18,,0.687,0.687,False,False,False
9098,24,13,16,,0.761,0.761,False,False,False
9098,21,14,16,,1.323,1.323,False,False,False
9098,22,15,19,,1.717,1.717,False,False,False
9098,77,16,10,,1.04,1.04,False,False,False
9098,20,17,9,,1.105,1.105,False,False,False
9098,23,18,8,,1.126,1.126,False,False,False
9098,16,19,10,,1.142,1.142,False,False,False
9098,2,20,6,,1.762,1.762,False,False,False
9102,1,1,66,5277.94,0.0,0,False,False,False
9102,44,2,66,5302.03,24.09,24.09,False,False,False
9102,63,3,66,5310.329,32.389,32.389,False,False,False
9102,11,4,66,5313.752,35.812,35.812,False,False,False
9102,55,5,66,5323.638,45.698,45.698,False,False,False
9102,18,6,66,5341.26,63.32,63.32,False,False,False
9102,14,7,66,5342.067,64.127,64.127,False,False,False
9102,31,8,66,5347.182,69.242,69.242,False,False,False
9102,24,9,66,5349.818,71.878,71.878,False,False,False
9102,10,10,66,5351.47,73.53,73.53,False,False,False
9102,16,11,66,5352.359,74.419,74.419,False,False,False
9102,22,12,66,5353.356,75.416,75.416,False,False,False
9102,81,13,65,,,+1 LAP,False,False,False
9102,21,14,65,,,+1 LAP,False,False,False
9102,27,15,65,,,+1 LAP,False,False,False
9102,23,16,65,,,+1 LAP,False,False,False
9102,4,17,65,,,+1 LAP,False,False,False
9102,20,18,65,,,+1 LAP,False,False,False
9102,77,19,65,,,+1 LAP,False,False,False
9102,2,20,65,,,+1 LAP,False,False,False
9103,77,1,3,78.728,0.0,0,False,False,False
9103,18,2,3,79.175,0.447,0.447,False,False,False
9103,14,3,3,79.807,1.079,1.079,False,False,False
9103,11,4,3,80.154,1.426,1.426,False,False,False
9103,1,5,3,80.231,1.503,1.503,False,False,False
9103,81,6,3,81.496,2.768,2.768,False,False,False
9103,20,7,3,84.045,5.317,5.317,False,False,False
9103,27,8,3,84.336,5.608,5.608,False,False,False
9103,24,9,3,84.961,6.233,6.233,False,False,False
9103,55,10,3,85.991,7.263,7.263,False,False,False
9103,16,11,3,86.809,8.081,8.081,False,False,False
9103,21,12,3,92.274,13.546,13.546,False,False,False
9103,22,13,2,,,,False,False,False
9103,4,14,2,,,,False,False,False
9103,10,15,1,,,,False,False,False
9103,23,16,1,,,,False,False,False
9103,2,17,2,,,,False,False,False
9104,44,1,30,73.718,0.0,0,False,False,False
9104,63,2,31,73.745,0.027,0.027,False,False,False
9104,55,3,39,73.844,0.126,0.126,False,False,False
9104,14,4,38,74.044,0.326,0.326,False,False,False
9104,16,5,38,74.094,0.376,0.376,False,False,False
9104,1,6,34,74.142,0.424,0.424,False,False,False
9104,77,7,40,74.22,0.502,0.502,False,False,False
9104,11,8,29,74.25,0.532,0.532,False,False,False
9104,18,9,31,74.419,0.701,0.701,False,False,False
9104,10,10,39,74.477,0.759,0.759,False,False,False
9104,81,11,38,74.533,0.815,0.815,False,False,False
9104,20,12,36,74.544,0.826,0.826,False,False,False
9104,4,13,40,74.617,0.899,0.899,False,False,False
9104,24,14,37,74.811,1.093,1.093,False,False,False
9104,22,15,43,74.941,1.223,1.223,False,False,False
9104,21,16,38,75.002,1.284,1.284,False,False,False
9104,23,17,33,75.003,1.285,1.285,False,False,False
9104,31,18,17,75.092,1.374,1.374,False,False,False
9104,2,19,38,75.426,1.708,1.708,False,False,False
9104,27,20,11,76.369,2.651,2.651,False,False,False
9105,1,1,22,83.106,0.0,0,False,False,False
9105,16,2,22,83.397,0.291,0.291,False,False,False
9105,14,3,18,84.483,1.377,1.377,False,False,False
9105,20,4,23,84.715,1.609,1.609,False,False,False
9105,55,5,14,84.765,1.659,1.659,False,False,False
9105,10,6,19,84.825,1.719,1.719,False,False,False
9105,18,7,22,84.944,1.838,1.838,False,False,False
9105,22,8,24,84.955,1.849,1.849,False,False,False
9105,77,9,22,84.988,1.882,1.882,False,False,False
9105,44,10,20,85.087,1.981,1.981,False,False,False
9105,27,11,20,85.14,2.034,2.034,False,False,False
9105,81,12,25,85.191,2.085,2.085,False,False,False
9105,4,13,21,85.198,2.092,2.092,False,False,False
9105,23,14,21,85.379,2.273,2.273,False,False,False
9105,63,15,20,85.435,2.329,2.329,False,False,False
9105,21,16,24,85.725,2.619,2.619,False,False,False
9105,11,17,20,85.857,2.751,2.751,False,False,False
9105,24,18,23,86.75,3.644,3.644,False,False,False
9105,31,19,10,86.84,3.734,3.734,False,False,False
9105,2,20,16,87.279,4.173,4.173,False,False,False
9106,1,1,26,,0.0,0.0,False,False,False
9106,27,2,25,,1.244,1.244,False,False,False
9106,14,3,25,,1.428,1.428,False,False,False
9106,44,4,26,,1.769,1.769,False,False,False
9106,63,5,25,,2.035,2.035,False,False,False
9106,31,6,25,,2.087,2.087,False,False,False
9106,4,7,26,,2.188,2.188,False,False,False
9106,55,8,26,,3.436,3.436,False,False,False
9106,81,9,24,,5.491,5.491,False,False,False
9106,23,10,24,,0.0,0.0,True,False,False
9106,16,11,22,,1.89,1.89,False,False,False
9106,11,12,23,,2.234,2.234,False,False,False
9106,18,13,20,,2.759,2.759,False,False,False
9106,20,14,21,,2.953,2.953,False,False,False
9106,77,15,24,,3.096,3.096,False,False,False
9106,22,16,11,,1.895,1.895,False,False,False
9106,10,17,11,,2.035,2.035,False,False,False
9106,21,18,12,,2.286,2.286,False,False,False
9106,2,19,14,,2.486,2.486,False,False,False
9106,24,20,11,,2.491,2.491,False,False,False
9110,1,1,70,5638.348,0.0,0,False,False,False
9110,14,2,70,5647.918,9.57,9.57,False,False,False
9110,44,3,70,5652.516,14.168,14.168,False,False,False
9110,16,4,70,5656.996,18.648,18.648,False,False,False
9110,55,5,70,5659.888,21.54,21.54,False,False,False
9110,11,6,70,5689.376,51.028,51.028,False,False,False
9110,23,7,70,5699.161,60.813,60.813,False,False,False
9110,31,8,70,5700.04,61.692,61.692,False,False,False
9110,18,9,70,5702.75,64.402,64.402,False,False,False
9110,77,10,70,5702.78,64.432,64.432,False,False,False
9110,81,11,70,5703.449,65.101,65.101,False,False,False
9110,10,12,70,5703.597,65.249,65.249,False,False,False
9110,4,13,70,5706.711,68.363,68.363,False,False,False
9110,22,14,70,5711.771,73.423,73.423,False,False,False
9110,27,15,69,,,+1 LAP,False,False,False
9110,24,16,69,,,+1 LAP,False,False,False
9110,20,17,69,,,+1 LAP,False,False,False
9110,21,18,69,,,+1 LAP,False,False,False
9110,63,,53,,,,True,False,False
9110,2,,6,,,,True,False,False
9111,1,1,30,65.742,0.0,0,False,False,False
9111,55,2,32,65.983,0.241,0.241,False,False,False
9111,16,3,33,66.012,0.27,0.27,False,False,False
9111,44,4,34,66.251,0.509,0.509,False,False,False
9111,11,5,32,66.262,0.52,0.52,False,False,False
9111,18,6,29,66.34,0.598,0.598,False,False,False
9111,20,7,27,66.497,0.755,0.755,False,False,False
9111,14,8,31,66.656,0.914,0.914,False,False,False
9111,63,9,28,66.696,0.954,0.954,False,False,False
9111,24,10,33,66.78,1.038,1.038,False,False,False
9111,23,11,23,66.794,1.052,1.052,False,False,False
9111,81,12,36,66.809,1.067,1.067,False,False,False
9111,27,13,30,66.846,1.104,1.104,False,False,False
9111,77,14,33,66.847,1.105,1.105,False,False,False
9111,22,15,34,66.985,1.243,1.243,False,False,False
9111,21,16,36,67.017,1.275,1.275,False,False,False
9111,2,17,25,67.018,1.276,1.276,False,False,False
9111,31,18,30,67.202,1.46,1.46,False,False,False
9111,10,19,28,67.287,1.545,1.545,False,False,False
9111,4,20,20,67.368,1.626,1.626,False,False,False
9112,1,1,24,,0.0,0.0,False,False,False
9112,16,2,26,,0.048,0.048,False,False,False
9112,55,3,25,,0.19,0.19,False,False,False
9112,4,4,23,,0.267,0.267,False,False,False
9112,44,5,25,,0.428,0.428,False,False,False
9112,18,6,25,,0.502,0.502,False,False,False
9112,14,7,27,,0.52,0.52,False,False,False
9112,27,8,24,,0.699,0.699,False,False,False
9112,10,9,21,,0.779,0.779,False,False,False
9112,23,10,21,,1.432,1.432,False,False,False
9112,63,11,21,,0.477,0.477,False,False,False
9112,31,12,15,,0.502,0.502,False,False,False
9112,81,13,19,,0.654,0.654,False,False,False
9112,77,14,14,,0.729,0.729,False,False,False
9112,11,15,19,,61.737,61.737,False,False,False
9112,22,16,10,,0.668,0.668,False,False,False
9112,24,17,9,,0.702,0.702,False,False,False
9112,2,18,9,,0.832,0.832,False,False,False
9112,20,19,10,,0.855,0.855,False,False,False
9112,21,20,10,,0.858,0.858,False,False,False
9282,1,1,23,,0.0,0.0,False,False,False
9282,11,2,23,,0.493,0.493,False,False,False
9282,4,3,23,,0.57,0.57,False,False,False
9282,27,4,23,,0.644,0.644,False,False,False
9282,55,5,18,,0.696,0.696,False,False,False
9282,16,6,23,,0.805,0.805,False,False,False
9282,14,7,24,,0.818,0.818,False,False,False
9282,18,8,24,,0.907,0.907,False,False,False
9282,31,9,24,,0.926,0.926,False,False,False
9282,20,10,23,,1.472,1.472,False,False,False
9282,23,11,18,,0.781,0.781,False,False,False
9282,10,12,16,,0.989,0.989,False,False,False
9282,22,13,18,,0.998,0.998,False,False,False
9282,21,14,18,,1.222,1.222,False,False,False
9282,63,15,10,,0.466,0.466,False,False,False
9282,24,16,9,,0.875,0.875,False,False,False
9282,81,17,10,,0.919,0.919,False,False,False
9282,44,18,9,,1.095,1.095,False,False,False
9282,77,19,9,,1.104,1.104,False,False,False
9282,2,20,10,,1.239,1.239,False,False,False
9117,1,1,24,1826.73,0.0,0,False,False,False
9117,11,2,24,1847.778,21.048,21.048,False,False,False
9117,55,3,24,1849.818,23.088,23.088,False,False,False
9117,18,4,24,1856.433,29.703,29.703,False,False,False
9117,14,5,24,1856.839,30.109,30.109,False,False,False
9117,27,6,24,1858.027,31.297,31.297,False,False,False
9117,31,7,24,1863.332,36.602,36.602,False,False,False
9117,63,8,24,1863.341,36.611,36.611,False,False,False
9117,4,9,24,1865.338,38.608,38.608,False,False,False
9117,44,10,24,1873.105,46.375,46.375,False,False,False
9117,81,11,24,1876.537,49.807,49.807,False,False,False
9117,16,12,24,1877.519,50.789,50.789,False,False,False
9117,23,13,24,1879.578,52.848,52.848,False,False,False
9117,20,14,24,1883.323,56.593,56.593,False,False,False
9117,10,15,24,1884.382,57.652,57.652,False,False,False
9117,22,16,24,1891.552,64.822,64.822,False,False,False
9117,21,17,24,1892.347,65.617,65.617,False,False,False
9117,2,18,24,1892.789,66.059,66.059,False,False,False
9117,24,19,24,1897.555,70.825,70.825,False,False,False
9117,77,20,24,1903.165,76.435,76.435,False,False,False
9118,1,1,71,5133.607,0.0,0,False,False,False
9118,16,2,71,5138.762,5.155,5.155,False,False,False
9118,11,3,71,5150.795,17.188,17.188,False,False,False
9118,4,4,71,5159.934,26.327,26.327,False,False,False
9118,14,5,71,5163.924,30.317,30.317,False,False,False
9118,55,6,71,5164.984,31.377,31.377,False,False,False
9118,63,7,71,5182.01,48.403,48.403,False,False,False
9118,44,8,71,5182.803,49.196,49.196,False,False,False
9118,18,9,71,5192.65,59.043,59.043,False,False,False
9118,10,10,71,5201.274,67.667,67.667,False,False,False
9118,23,11,71,5213.374,79.767,79.767,False,False,False
9118,24,12,70,,,+1 LAP,False,False,False
9118,2,13,70,,,+1 LAP,False,False,False
9118,31,14,70,,,+1 LAP,False,False,False
9118,77,15,70,,,+1 LAP,False,False,False
9118,81,16,70,,,+1 LAP,False,False,False
9118,21,17,70,,,+1 LAP,False,False,False
9118,20,18,70,,,+1 LAP,False,False,False
9118,22,19,70,,,+1 LAP,False,False,False
9118,27,,12,,,,True,False,False
9119,1,1,26,88.6,0.0,0,False,False,False
9119,11,2,22,89.048,0.448,0.448,False,False,False
9119,23,3,22,89.089,0.489,0.489,False,False,False
9119,14,4,21,89.268,0.668,0.668,False,False,False
9119,16,5,25,89.28,0.68,0.68,False,False,False
9119,31,6,23,89.319,0.719,0.719,False,False,False
9119,55,7,25,89.357,0.757,0.757,False,False,False
9119,4,8,25,89.441,0.841,0.841,False,False,False
9119,18,9,26,89.471,0.871,0.871,False,False,False
9119,81,10,16,89.658,1.058,1.058,False,False,False
9119,21,11,26,89.691,1.091,1.091,False,False,False
9119,44,12,23,89.768,1.168,1.168,False,False,False
9119,10,13,24,89.828,1.228,1.228,False,False,False
9119,63,14,28,89.874,1.274,1.274,False,False,False
9119,77,15,22,90.09,1.49,1.49,False,False,False
9119,22,16,28,90.092,1.492,1.492,False,False,False
9119,2,17,24,90.124,1.524,1.524,False,False,False
9119,24,18,20,90.321,1.721,1.721,False,False,False
9119,20,19,21,90.385,1.785,1.785,False,False,False
9119,27,20,22,90.591,1.991,1.991,False,False,False
9120,1,1,27,88.078,0.0,0,False,False,False
9120,55,2,29,88.1,0.022,0.022,False,False,False
9120,23,3,30,88.296,0.218,0.218,False,False,False
9120,11,4,30,88.342,0.264,0.264,False,False,False
9120,2,5,29,88.766,0.688,0.688,False,False,False
9120,18,6,30,88.866,0.788,0.788,False,False,False
9120,27,7,28,88.88,0.802,0.802,False,False,False
9120,10,8,27,88.889,0.811,0.811,False,False,False
9120,81,9,29,88.926,0.848,0.848,False,False,False
9120,14,10,26,89.134,1.056,1.056,False,False,False
9120,24,11,28,89.225,1.147,1.147,False,False,False
9120,63,12,25,89.238,1.16,1.16,False,False,False
9120,31,13,24,89.242,1.164,1.164,False,False,False
9120,4,14,24,89.26,1.182,1.182,False,False,False
9120,44,15,24,89.283,1.205,1.205,False,False,False
9120,77,16,28,89.378,1.3,1.3,False,False,False
9120,20,17,20,89.439,1.361,1.361,False,False,False
9120,22,18,25,89.483,1.405,1.405,False,False,False
9120,21,19,29,89.571,1.493,1.493,False,False,False
9121,16,1,24,87.419,0.0,0,False,False,False
9121,23,2,14,87.592,0.173,0.173,False,False,False
9121,14,3,17,87.784,0.365,0.365,False,False,False
9121,10,4,19,87.893,0.474,0.474,False,False,False
9121,44,5,16,87.948,0.529,0.529,False,False,False
9121,55,6,21,87.964,0.545,0.545,False,False,False
9121,2,7,16,88.151,0.732,0.732,False,False,False
9121,1,8,19,88.266,0.847,0.847,False,False,False
9121,63,9,17,88.284,0.865,0.865,False,False,False
9121,22,10,21,88.337,0.918,0.918,False,False,False
9121,21,11,20,88.504,1.085,1.085,False,False,False
9121,4,12,18,88.563,1.144,1.144,False,False,False
9121,18,13,15,88.62,1.201,1.201,False,False,False
9121,11,14,19,88.904,1.485,1.485,False,False,False
9121,20,15,13,89.207,1.788,1.788,False,False,False
9121,31,16,22,89.233,1.814,1.814,False,False,False
9121,81,17,20,89.437,2.018,2.018,False,False,False
9121,77,18,15,89.586,2.167,2.167,False,False,False
9121,27,19,13,93.59,6.171,6.171,False,False,False
9121,24,20,2,,,,False,False,False
9122,1,1,26,,0.0,0.0,False,False,False
9122,4,2,26,,0.241,0.241,False,False,False
9122,81,3,26,,0.372,0.372,False,False,False
9122,16,4,25,,0.416,0.416,False,False,False
9122,55,5,26,,0.428,0.428,False,False,False
9122,63,6,24,,0.435,0.435,False,False,False
9122,44,7,25,,0.491,0.491,False,False,False
9122,23,8,25,,0.81,0.81,False,False,False
9122,14,9,24,,0.939,0.939,False,False,False
9122,10,10,24,,0.969,0.969,False,False,False
9122,27,11,17,,1.194,1.194,False,False,False
9122,18,12,19,,1.233,1.233,False,False,False
9122,31,13,18,,1.254,1.254,False,False,False
9122,2,14,19,,1.329,1.329,False,False,False
9122,77,,11,,0.881,0.881,False,False,False
9122,11,15,11,,1.051,1.051,False,False,False
9122,22,16,11,,1.108,1.108,False,False,False
9122,24,17,11,,1.206,1.206,False,False,False
9122,21,18,11,,1.596,1.596,False,False,False
9122,20,19,7,,3.461,3.461,False,False,False
9126,1,1,52,5116.938,0.0,0,False,False,False
9126,4,2,52,5120.736,3.798,3.798,False,False,False
9126,44,3,52,5123.721,6.783,6.783,False,False,False
9126,81,4,52,5124.714,7.776,7.776,False,False,False
9126,63,5,52,5128.144,11.206,11.206,False,False,False
9126,11,6,52,5129.82,12.882,12.882,False,False,False
9126,14,7,52,5134.131,17.193,17.193,False,False,False
9126,23,8,52,5134.816,17.878,17.878,False,False,False
9126,16,9,52,5135.627,18.689,18.689,False,False,False
9126,55,10,52,5136.386,19.448,19.448,False,False,False
9126,2,11,52,5140.57,23.632,23.632,False,False,False
9126,77,12,52,5142.768,25.83,25.83,False,False,False
9126,27,13,52,5143.601,26.663,26.663,False,False,False
9126,18,14,52,5144.421,27.483,27.483,False,False,False
9126,24,15,52,5146.758,29.82,29.82,False,False,False
9126,22,16,52,5148.163,31.225,31.225,False,False,False
9126,21,17,52,5150.066,33.128,33.128,False,False,False
9126,10,18,46,,,,True,False,False
9126,20,,31,,,,True,False,False
9126,31,,9,,,,True,False,False
9223,63,1,13,98.795,0.0,0,False,False,False
9223,81,2,14,99.154,0.359,0.359,False,False,False
9223,18,3,10,100.013,1.218,1.218,False,False,False
9223,4,4,13,100.277,1.482,1.482,False,False,False
9223,14,5,8,100.687,1.892,1.892,False,False,False
9223,77,6,14,101.032,2.237,2.237,False,False,False
9223,16,7,11,101.142,2.347,2.347,False,False,False
9223,24,8,9,101.363,2.568,2.568,False,False,False
9223,2,9,15,101.416,2.621,2.621,False,False,False
9223,27,10,12,102.706,3.911,3.911,False,False,False
9223,20,11,14,102.906,4.111,4.111,False,False,False
9223,22,12,7,105.575,6.78,6.78,False,False,False
9223,23,13,10,107.403,8.608,8.608,False,False,False
9223,3,14,7,,,,False,False,False
9223,55,15,6,,,,False,False,False
9223,11,16,2,,,,False,False,False
9223,31,17,4,,,,False,False,False
9223,10,18,3,,,,False,False,False
9223,1,19,4,,,,False,False,False
9223,44,20,3,,,,False,False,False
9127,16,1,20,77.686,0.0,0,False,False,False
9127,4,2,30,77.701,0.015,0.015,False,False,False
9127,10,3,26,77.918,0.232,0.232,False,False,False
9127,22,4,31,77.934,0.248,0.248,False,False,False
9127,31,5,30,78.045,0.359,0.359,False,False,False
9127,27,6,29,78.058,0.372,0.372,False,False,False
9127,77,7,29,78.085,0.399,0.399,False,False,False
